term,term_count,doc_count,concept
preparedness_plans_least_annually,3,3,NA
preparedness_regulation,3,3,NA
preparedness_systems,3,3,NA
preparing_estimates,3,3,NA
preparing_report,3,3,NA
preponderance_of,3,3,NA
prepopulated,3,3,NA
preschoolers,3,3,NA
prescreening,3,3,screening
prescribed_counter,3,3,NA
prescribed_health,3,2,NA
prescribed_secretary,3,3,NA
prescribed_state,3,3,NA
prescription_physician,3,3,service_provider
prescription_physician's,3,3,service_provider
prescription_related,3,3,NA
prescriptions_controlled_substances,3,3,NA
present_discussion,3,3,NA
present_patient,3,3,person
present_resident,3,2,NA
presenting_problem,3,3,NA
pressure_mmhg,3,3,NA
pressure_ulcer_advisory_panel,3,2,NA
presuming,3,3,NA
presymptomatic,3,3,needs
pretend,3,3,NA
preterm,3,2,NA
pretreatment,3,3,NA
prevalence_among,3,2,NA
prevalent_non_english_languages,3,2,NA
prevent_control,3,3,NA
prevent_development,3,3,NA
prevent_duplication,3,3,NA
preventable_post_discharge_readmission,3,3,NA
preventing_transmission,3,3,NA
prevention's,3,3,NA
prevention_interventions,3,3,NA
prevention_planning,3,3,NA
prevention_reduction,3,3,NA
prevention_training,3,3,NA
preventive_interventions,3,3,NA
preventive_measures,3,3,NA
preventive_physical,3,2,NA
previous_admission,3,2,NA
previous_current,3,3,NA
previous_days,3,3,NA
previous_discussion,3,3,NA
previous_final,3,3,NA
previous_pregnancies,3,3,NA
previous_section,3,2,NA
previously_communicated_concerned_holding,3,3,NA
previously_convicted,3,3,NA
previously_finalizing,3,3,NA
previously_fr,3,3,NA
previously_given,3,3,NA
previously_implemented,3,3,NA
previously_participating_hospitals_cost,3,2,NA
previously_placed,3,3,NA
previously_pursuant,3,3,NA
previously_qualified,3,3,NA
price_index_urban_consumers,3,3,NA
price_paid,3,3,NA
price_part,3,3,NA
price_points,3,3,NA
price_weighted,3,3,NA
prices_fy,3,3,NA
prices_transition,3,3,NA
pricing_proposed,3,3,NA
pricing_update,3,3,NA
primarily_pace,3,3,NA
primarily_providing,3,3,NA
primary_alternate,3,2,NA
primary_health_care_services,3,3,services
primary_home,3,3,NA
primary_payers,3,3,NA
primary_pci,3,2,NA
primary_psychiatric,3,3,NA
primary_reason_home_health,3,2,NA
primary_reasons,3,3,NA
principal_data,3,2,NA
principles_of_prospective_payment,3,2,NA
prior_admission_nursing_facility,3,3,NA
prior_approving,3,2,NA
prior_convictions,3,3,NA
prior_end,3,3,NA
prior_mips,3,3,NA
prior_owner's,3,3,NA
prior_prescribing,3,2,NA
prior_reclassifications,3,3,NA
prior_specific,3,3,NA
prior_table,3,3,NA
prior_transfer,3,3,NA
prior_upon,3,3,NA
priorities.html,3,3,NA
priority_bonus,3,3,NA
priority_ecqms,3,3,NA
priority_ensure,3,3,NA
priority_processing,3,3,NA
priority_quality,3,3,NA
prira,3,3,NA
prism,3,2,NA
prisms,3,2,NA
prisoner's_condition,3,2,NA
privacy_guidance,3,3,NA
privacy_reporting_recordkeeping_requirements,3,2,NA
privacy_safety,3,3,NA
private_agencies,3,3,NA
private_communications,3,3,NA
private_homes,3,3,NA
private_providers,3,3,service_provider
private_resources,3,2,NA
privately_operated,3,3,NA
privileges_terminated,3,3,NA
problem_requiring,3,3,NA
problems_exist,3,3,NA
problems_medical,3,3,NA
procedure_added,3,3,NA
procedure_associated,3,2,NA
procedure_can,3,3,NA
procedure_claim_code_additional,3,3,NA
procedure_claims_cy_opps,3,3,NA
procedure_claims_pseudo_single,3,3,NA
procedure_consideration,3,3,NA
procedure_except,3,3,NA
procedure_follow,3,2,NA
procedure_furnished,3,3,NA
procedure_involving,3,3,NA
procedure_major,3,3,NA
procedure_mcc_cc_without,3,2,NA
procedure_noted,3,3,NA
procedure_primary,3,2,NA
procedure_similar,3,3,NA
procedure_specifically,3,3,NA
procedure_stated,3,3,NA
procedure_status,3,2,NA
procedures_accordance,3,3,NA
procedures_added_asc_list,3,3,NA
procedures_addition,3,3,NA
procedures_apcs_listed_table,3,3,NA
procedures_assigned_cy_expect,3,2,NA
procedures_assigning,3,3,NA
procedures_assure,3,3,NA
procedures_compare,3,3,NA
procedures_consideration,3,3,NA
procedures_designating,3,3,NA
procedures_designed,3,3,NA
procedures_effect,3,3,NA
procedures_endovascular,3,3,NA
procedures_equipment,3,3,NA
procedures_example,3,3,NA
procedures_expected,3,2,NA
procedures_family,3,2,family
procedures_grievances,3,3,NA
procedures_guide,3,3,NA
procedures_internal,3,2,NA
procedures_invited,3,3,NA
procedures_likely,3,3,NA
procedures_making,3,3,NA
procedures_monitoring,3,3,NA
procedures_newly,3,2,NA
procedures_packaged,3,3,NA
procedures_payment_indicator,3,3,NA
procedures_pihp,3,3,NA
procedures_practices,3,3,NA
procedures_previously,3,3,NA
procedures_procedure,3,3,NA
procedures_recommended,3,3,NA
procedures_rules,3,3,NA
procedures_see,3,3,NA
procedures_services_assigned,3,3,services
procedures_similar,3,3,NA
procedures_surgeries,3,3,NA
procedures_v,3,2,NA
proceeding_involving,3,3,NA
proceeding_shall,3,3,NA
proceedings_commenced,3,2,NA
process_able,3,3,NA
process_appeal,3,3,NA
process_appeals,3,3,NA
process_application,3,3,NA
process_applies,3,3,NA
process_apply,3,3,NA
process_assigning,3,3,NA
process_calculation,3,3,NA
process_d,3,2,NA
process_develop,3,3,NA
process_eligibility,3,3,NA
process_enrollees,3,3,NA
process_followed,3,3,NA
process_hours,3,3,NA
process_identified,3,3,NA
process_improve,3,3,NA
process_involving,3,3,NA
process_ipos,3,3,plan_of_service
process_of_identifying,3,3,NA
process_of_obtaining,3,3,NA
process_order,3,3,NA
process_place_methodology_verifying,3,2,NA
process_providing,3,3,NA
process_reduce,3,3,NA
process_reported,3,3,NA
process_result,3,3,NA
process_resulted,3,3,NA
process_rights,3,3,dignity
process_sec,3,3,NA
process_selection,3,3,NA
process_several,3,3,NA
process_subsequent,3,3,NA
process_successful,3,3,NA
process_timeframes,3,2,NA
process_upon,3,3,NA
process_utilized,3,3,NA
process_written,3,3,NA
processed_later,3,2,NA
processes_beneficiaries,3,3,NA
processes_capabilities,3,2,NA
processes_claims,3,3,NA
processes_including,3,3,NA
processor_collector,3,3,NA
procurement_requirements,3,2,NA
product_cehrt,3,3,NA
product_establish,3,3,NA
product_meets,3,3,NA
product_of_current_year,3,3,NA
product_treat,3,2,NA
productivity_adjustment_of_percent,3,3,NA
productivity_multifactor,3,3,NA
products_also,3,2,NA
products_cy,3,2,NA
products_included,3,3,NA
products_list,3,3,NA
products_paid,3,3,NA
profession_b,3,3,NA
profession_specialty,3,3,NA
professional_edition,3,2,NA
professional_experience,3,3,NA
professional_individual,3,3,NA
professional_nonprofessional,3,3,NA
professional_one,3,2,NA
professional_organization,3,2,NA
professional_recovery,3,2,NA
professional_regularly,3,3,NA
professional_related,3,3,NA
professional_services_performed_physicians,3,2,service_provider
professional_training,3,3,NA
professionals_address,3,3,NA
professionals_eligible,3,3,NA
professionals_furnish,3,3,NA
professionals_medicare,3,3,NA
professionals_systems,3,3,NA
professions_health,3,3,NA
professions_kidney,3,3,NA
proffered,3,2,NA
profit_entities,3,2,NA
progenics,3,2,NA
program's_ece,3,2,NA
program's_incentive,3,3,NA
program's_standards,3,2,NA
program_accreditation,3,3,NA
program_acos,3,3,NA
program_adopt,3,2,NA
program_although,3,3,NA
program_authorized,3,3,NA
program_budget,3,3,NA
program_calculations_remove,3,3,NA
program_certain,3,3,NA
program_children's,3,2,NA
program_contract,3,3,NA
program_contracts,3,3,NA
program_created,3,3,NA
program_cwp,3,3,NA
program_demonstrate,3,3,NA
program_demonstrated,3,3,NA
program_discuss,3,3,NA
program_electronic,3,2,NA
program_emergency_medical_service,3,3,NA
program_explained,3,3,NA
program_extent,3,3,NA
program_final,3,3,NA
program_finally,3,3,NA
program_formerly,3,2,NA
program_funding_changes_made,3,3,NA
program_governing,3,2,NA
program_hac_reduction_program,3,3,NA
program_help,3,3,NA
program_history,3,3,NA
program_hospital_iqr_program,3,3,NA
program_important,3,3,NA
program_inclusive,3,3,NA
program_independent,3,3,NA
program_indian,3,3,NA
program_instances,3,3,NA
program_measure_set_cy,3,2,NA
program_mechanisms,3,3,NA
program_must_include_limited,3,3,NA
program_n,3,3,NA
program_offers,3,3,NA
program_operates,3,3,NA
program_otp,3,3,NA
program_outlined,3,3,NA
program_oversees,3,2,NA
program_participating,3,3,NA
program_past,3,3,NA
program_payment_adjustment,3,3,NA
program_payment_year,3,3,NA
program_planning,3,3,NA
program_rather,3,3,NA
program_reason,3,3,NA
program_regulations,3,3,NA
program_requirement_regarding_coordination,3,3,NA
program_section_of_preamble,3,3,NA
program_see,3,3,NA
program_serve,3,3,NA
program_stakeholders,3,3,NA
program_still,3,3,NA
program_students,3,3,NA
program_transferred,3,3,NA
program_updates,3,3,NA
program_way,3,3,NA
program_whole,3,3,NA
program_year_data,3,3,NA
programagreement.pdf,3,3,NA
programs_address,3,3,NA
programs_already,3,3,NA
programs_appear,3,3,NA
programs_c,3,3,NA
programs_cfr,3,3,NA
programs_consistent,3,3,NA
programs_contract,3,3,NA
programs_current,3,3,NA
programs_described,3,3,NA
programs_effective,3,3,NA
programs_ensuring,3,2,NA
programs_fr,3,3,NA
programs_improve,3,3,NA
programs_limited,3,3,NA
programs_make,3,3,NA
programs_operate,3,3,NA
programs_policy,3,3,NA
programs_promoting,3,2,NA
programs_require,3,3,NA
programs_see,3,3,NA
programs_similar,3,3,NA
programs_states,3,3,NA
programs_together,3,3,NA
programs_treatment,3,2,services
progress_lack,3,3,NA
progress_therapy,3,3,NA
prohibit_department,3,3,NA
prohibit_individual,3,3,NA
prohibit_person,3,3,person
prohibit_providers,3,3,service_provider
prohibited_unless,3,3,NA
prohibition_section,3,2,NA
project_cost,3,3,NA
project_involving,3,3,NA
projected_percentage,3,3,NA
projectionsmethodology.pdf,3,3,NA
promote_improvement,3,3,NA
promote_program,3,2,NA
prompt_pay,3,3,NA
promptly_report,3,3,NA
promptly_without,3,3,NA
promulgate_rules_implement_section,3,3,NA
promulgated_administrative,3,3,NA
pronation,3,2,NA
pronovost,3,3,NA
proper_documentation,3,3,NA
properly_determine,3,3,NA
property_forfeited,3,2,NA
property_subsection,3,3,NA
proportion_of_dual_eligible,3,3,NA
proportion_of_dually_eligible,3,3,NA
proposal_addition,3,3,NA
proposal_address,3,3,NA
proposal_affect,3,3,NA
proposal_alternative,3,3,NA
proposal_beginning,3,3,NA
proposal_consolidate,3,3,NA
proposal_continue_new_technology,3,3,NA
proposal_determine,3,3,NA
proposal_finalize,3,2,NA
proposal_follows,3,3,NA
proposal_limit,3,3,NA
proposal_regard,3,3,NA
proposal_validate,3,3,NA
proposal_weight,3,3,NA
proposal_without,3,3,NA
proposal_without_modification_reassign,3,3,NA
proposals_affect,3,3,NA
proposals_allow,3,3,NA
proposals_believe,3,3,NA
proposals_codify,3,3,NA
proposals_considered,3,3,NA
proposals_continue,3,3,NA
proposals_however,3,3,NA
proposals_refer,3,3,NA
proposals_specifically,3,3,NA
proposals_without,3,3,NA
propose_extend,3,3,NA
propose_finalizing,3,3,NA
propose_removal,3,3,NA
propose_remove_suspend_replace,3,2,NA
propose_work_rvu_of,3,3,NA
proposed_active,3,2,NA
proposed_amend_rule_rule,3,3,NA
proposed_ascs,3,3,NA
proposed_ccrs,3,3,NA
proposed_changes_rule_proposed,3,2,NA
proposed_composite,3,3,NA
proposed_cy_payment_rate,3,3,NA
proposed_decrease,3,3,NA
proposed_defining,3,3,NA
proposed_discontinue,3,3,NA
proposed_ecqm_reporting_period,3,3,NA
proposed_ecqms,3,2,NA
proposed_expanded,3,3,NA
proposed_give,3,3,NA
proposed_governing,3,2,NA
proposed_hospital_must,3,3,NA
proposed_implement_section_of,3,3,NA
proposed_instances,3,2,NA
proposed_look,3,2,NA
proposed_mvp,3,3,NA
proposed_provide_payment,3,3,NA
proposed_publicly,3,3,NA
proposed_qcdr,3,3,NA
proposed_reasons,3,2,NA
proposed_reassignment,3,3,NA
proposed_recent,3,3,NA
proposed_redesignated,3,3,NA
proposed_removed,3,2,NA
proposed_removing,3,3,NA
proposed_revise_rule_state,3,3,NA
proposed_rule_finalizing_proposed,3,3,NA
proposed_rule_fr_finalizing,3,3,NA
proposed_rule_fy_proposed,3,2,NA
proposed_rule_list_of,3,2,NA
proposed_rule_proposed_reassign,3,3,NA
proposed_rule_subsequent_final,3,3,NA
proposed_rule_well,3,3,NA
proposed_select,3,3,NA
proposed_spade,3,3,NA
proposed_split,3,3,NA
proposed_start,3,3,NA
proposed_state's,3,3,NA
proposed_treat,3,3,NA
proposed_utilize,3,3,NA
proposition,3,3,NA
proprietary_nursing,3,3,NA
proprioception,3,3,NA
prosecuted,3,3,NA
prospective_adjustment,3,3,NA
prospective_increase,3,2,NA
prostate_via,3,2,NA
prosth,3,2,NA
prosthetic_valve,3,2,NA
prosthetics_prosthetic,3,3,NA
prosthodontist,3,3,NA
protection_act_pa_mcl,3,3,NA
protection_affordable_care_act,3,3,NA
protections_place,3,3,NA
protocol's,3,3,NA
protocoled_radiologist,3,3,NA
protocols_issued,3,3,NA
provide_applicants,3,3,NA
provide_clinically,3,3,NA
provide_consent,3,2,NA
provide_continuous,3,3,NA
provide_description,3,3,NA
provide_dhs,3,3,NA
provide_dietary,3,3,NA
provide_eps,3,2,NA
provide_extended,3,3,NA
provide_external,3,3,NA
provide_fewer,3,3,NA
provide_foster,3,3,NA
provide_immediate,3,3,NA
provide_implementation,3,3,NA
provide_individualized,3,3,NA
provide_instruction,3,3,NA
provide_level_of_care,3,3,NA
provide_life,3,3,NA
provide_links,3,3,NA
provide_methods,3,2,NA
provide_notices,3,2,NA
provide_number_of,3,3,NA
provide_offer,3,3,NA
provide_payment_diagnostic_therapeutic,3,2,NA
provide_professional,3,3,NA
provide_prompt,3,3,NA
provide_proof,3,3,NA
provide_qualified,3,3,NA
provide_recommendations,3,3,NA
provide_reduction,3,3,NA
provide_reports,3,2,NA
provide_requisite,3,3,NA
provide_respite,3,3,NA
provide_routine,3,3,NA
provide_secretary,3,3,NA
provide_similar,3,3,NA
provide_site,3,3,NA
provide_skilled,3,3,NA
provide_specialized,3,3,NA
provide_stakeholders,3,3,NA
provide_statement,3,3,NA
provide_stratified,3,3,NA
provide_substance,3,3,NA
provide_targeted,3,3,NA
provide_verbal,3,3,NA
provide_verification,3,3,NA
provided_actual,3,2,NA
provided_agreement,3,3,NA
provided_appropriately,3,3,NA
provided_arranged,3,2,NA
provided_attending,3,3,NA
provided_ccbhc,3,2,NA
provided_ccbhcs,3,3,NA
provided_child,3,3,NA
provided_children,3,3,NA
provided_continuous,3,3,NA
provided_contracted,3,2,NA
provided_date,3,3,NA
provided_different,3,3,NA
provided_employer,3,3,NA
provided_encounter,3,2,NA
provided_expeditiously,3,3,NA
provided_explanation,3,3,NA
provided_face,3,3,NA
provided_general,3,3,NA
provided_individual’s,3,2,NA
provided_limited,3,3,NA
provided_macs,3,3,NA
provided_manner_consistent,3,3,NA
provided_minor,3,2,NA
provided_pihp,3,3,NA
provided_receiving,3,3,NA
provided_response,3,3,NA
provided_similar,3,3,NA
provided_subsection_department_may,3,3,NA
provided_well,3,3,NA
provider's_ehr,3,2,service_provider
provider's_participation,3,3,service_provider
provider_acting,3,3,service_provider
provider_agrees,3,3,service_provider
provider_authorization,3,3,service_provider
provider_champs,3,3,service_provider
provider_chosen,3,2,service_provider
provider_compliance,3,3,service_provider
provider_contractor,3,3,service_provider
provider_controlled,3,2,service_provider
provider_designee,3,3,service_provider
provider_disenrollment,3,3,service_provider
provider_excluded,3,3,service_provider
provider_furnishing,3,3,service_provider
provider_i.e,3,3,service_provider
provider_licensed,3,3,service_provider
provider_long,3,3,service_provider
provider_maintain,3,3,service_provider
provider_may_claim_exclusion,3,3,service_provider
provider_obtains,3,3,service_provider
provider_participating,3,3,service_provider
provider_place,3,3,service_provider
provider_question,3,3,service_provider
provider_relationships,3,3,service_provider
provider_satisfaction,3,3,service_provider
provider_specific_chapters_of,3,3,service_provider
provider_supplier_eligible_professional,3,2,service_provider
provider_termination,3,3,service_provider
provider_uniquely,3,3,service_provider
provider_version,3,3,service_provider
provider_whole,3,3,service_provider
providers_aberrant,3,3,service_provider
providers_attest,3,3,service_provider
providers_authorized,3,3,service_provider
providers_chain,3,2,service_provider
providers_chapter_additional_information,3,3,service_provider
providers_conduct,3,3,service_provider
providers_contractors,3,2,service_provider
providers_coordination,3,2,service_provider
providers_demonstrated,3,3,service_provider
providers_designated,3,3,service_provider
providers_different_standards_outcomes,3,3,service_provider
providers_encourage,3,3,service_provider
providers_expect,3,3,service_provider
providers_facilities,3,3,service_provider
providers_focus,3,3,service_provider
providers_furnishing,3,3,service_provider
providers_give,3,3,service_provider
providers_high,3,3,service_provider
providers_involved,3,3,service_provider
providers_long,3,3,service_provider
providers_managed,3,3,service_provider
providers_may_claim_exclusion,3,3,service_provider
providers_offer,3,3,service_provider
providers_opportunity,3,3,service_provider
providers_otherwise,3,3,service_provider
providers_qualify,3,3,service_provider
providers_requiring,3,2,service_provider
providers_settings,3,3,service_provider
providers_since,3,3,service_provider
providers_specified,3,3,service_provider
providers_stakeholders,3,3,service_provider
providers_subsection,3,2,service_provider
providers_successfully,3,3,service_provider
providers_suppliers_of_ground,3,3,service_provider
providers_track,3,3,service_provider
providers_utilize,3,3,service_provider
providers_vendors,3,3,service_provider
providers_verify,3,3,service_provider
providers_waiver,3,3,service_provider
providers_wishing,3,3,service_provider
provider’s_address,3,3,service_provider
provides_adjustment,3,3,NA
provides_applicable,3,3,NA
provides_application_of,3,3,NA
provides_either,3,3,NA
provides_enrollees,3,3,NA
provides_free,3,2,NA
provides_home,3,3,NA
provides_mechanism,3,3,NA
provides_non,3,3,NA
provides_of_following,3,2,NA
provides_proof,3,2,NA
provides_public,3,3,NA
provides_standard,3,3,NA
provides_us,3,3,NA
providing_certain,3,3,NA
providing_early,3,3,NA
providing_least,3,2,NA
providing_ongoing,3,3,NA
providing_oral,3,3,NA
providing_primary,3,3,NA
providing_resident,3,3,NA
providing_services_arrangement_volunteers,3,3,services
providing_substance,3,3,NA
providing_translation,3,2,NA
provision_administration,3,2,NA
provision_currently,3,3,NA
provision_impose,3,3,NA
provision_of_hospice_care,3,3,NA
provision_provide,3,3,NA
provision_specify,3,3,NA
provision_specifying,3,2,NA
provision_time,3,3,NA
provisions_adopted,3,3,NA
provisions_associated,3,3,NA
provisions_cfr,3,3,NA
provisions_currently,3,3,NA
provisions_effective,3,3,NA
provisions_found,3,3,NA
provisions_impact,3,2,NA
provisions_of_sections_of,3,3,NA
provisions_preceding_preamble_provides,3,3,NA
provisions_principle,3,3,NA
provisions_provided,3,3,NA
provisions_related_specific_statutory,3,3,NA
provisions_serve,3,3,NA
provisions_throughout,3,3,NA
proxied,3,2,NA
proximately,3,3,NA
proxy_costs_of_subsection,3,3,NA
prs,3,2,NA
pseudoarthrosis,3,2,NA
psf_used,3,3,NA
psi_composite,3,2,NA
psi_death,3,3,NA
psi_software,3,3,NA
psilocybin,3,3,NA
psilocyn,3,3,NA
psychiatric_admissions,3,3,NA
psychiatric_residency,3,2,NA
psychiatric_supervision,3,3,NA
psychiatrist_shall,3,3,NA
psychic,3,3,NA
psychoactive,3,2,NA
psychologist_master’s,3,3,NA
psychologists_registered,3,3,NA
psychosocial_emotional,3,3,NA
psychotherapeutic,3,3,NA
pt_inr,3,2,NA
ptca,3,3,NA
pub_part,3,3,NA
public.asp,3,3,NA
public_accountant,3,3,NA
public_acts,3,3,NA
public_comments_cy_opps,3,3,NA
public_comments_finalizing_section,3,3,NA
public_comments_proposals_following,3,3,NA
public_ensuring,3,3,NA
public_expenditure,3,2,NA
public_expenditures,3,3,NA
