term,term_count,doc_count
of_podiatric,4,2
of_policies_finalized,4,4
of_poor,4,4
of_portion_of,4,4
of_post_operative_visits,4,3
of_postoperative,4,2
of_potentially_misvalued_codes,4,4
of_ppis,4,4
of_pra_cfr_therefore,4,2
of_predicted,4,4
of_predicting,4,4
of_premises,4,4
of_prisoner,4,4
of_procedure_codes_listed,4,3
of_procedures_apc,4,2
of_proceedings,4,3
of_promulgating,4,4
of_proposed_refined_communication,4,2
of_proposed_rule_section,4,3
of_provisional,4,4
of_ptas,4,2
of_public_comments_responses,4,4
of_puerto,4,4
of_qhp,4,4
of_qualified_registries,4,3
of_qualifying_ma_eps,4,3
of_quality_performance,4,4
of_query,4,4
of_readiness,4,4
of_recorded,4,3
of_refusal,4,4
of_relativity,4,4
of_remedy,4,4
of_reportable,4,4
of_reporting_cqms,4,4
of_representatives,4,4
of_resident_representative,4,3
of_residents_of_state,4,4
of_respite,4,3
of_responding,4,4
of_restoration,4,4
of_retirement,4,4
of_robust,4,4
of_rooms,4,4
of_ruc's,4,4
of_rule's,4,4
of_rule_finalizing,4,3
of_sbs,4,4
of_secretions,4,4
of_section_f,4,4
of_section_of_bipartisan,4,3
of_selected_measures,4,4
of_sentence,4,4
of_sentinel,4,4
of_sgd,4,4
of_significant_economic,4,4
of_small_entities_rule,4,4
of_social_work_bachelor's,4,3
of_standing_orders,4,3
of_state_fiscal_year,4,4
of_state_office_of,4,2
of_step_step_calculate,4,4
of_steps,4,4
of_strengthening,4,4
of_subcommittee,4,3
of_suicide,4,2
of_sum_of,4,4
of_supervisor,4,4
of_supervisory,4,3
of_supply_item,4,2
of_support_patients,4,3
of_telecommunication,4,4
of_temporary_management,4,3
of_thoracolumbar,4,2
of_time_per_day,4,4
of_timed,4,2
of_timeframes,4,2
of_tooth,4,4
of_topics,4,4
of_total_number_of,4,3
of_total_opps_payments,4,3
of_total_projected_opps,4,2
of_trade,4,4
of_transporting,4,3
of_transports,4,4
of_unadjusted,4,4
of_uncertainty,4,4
of_uncomplicated,4,3
of_underlying,4,4
of_urinary,4,3
of_vehicles,4,4
of_ventricular,4,4
of_venue,4,2
of_veterans,4,3
of_visits_provided,4,4
of_volunteers,4,2
of_vulnerable,4,4
of_waiting,4,4
of_waiver_request,4,3
of_wayne,4,4
of_wheelchair,4,3
of_woman,4,2
of_words,4,4
of_zip_codes,4,3
offense_part,4,2
offer_states,4,3
offered_facility,4,4
offered_individuals,4,4
offered_opportunity,4,4
offering_services,4,4
office_ancillary,4,4
office_based_outpatient_e,4,2
office_location,4,4
office_of_information_regulatory,4,4
officer's_decision,4,3
officer_means,4,3
officer_medical,4,3
offset_cost,4,4
offset_fy,4,4
offset_reductions,4,4
offset_wage,4,4
often_every,4,2
often_receive,4,4
oig_issued,4,4
oig_reports,4,4
olanzapine,4,2
omb's_approval_period_expires,4,4
omb_circular_available_shown,4,3
omb_control_numbers,4,4
omb_issued,4,4
onc_interim,4,4
onc_standards,4,2
one_appointed,4,4
one_aspect,4,4
one_basis,4,4
one_chart,4,4
one_chronic,4,3
one_cmds,4,3
one_cmhsp,4,4
one_combination,4,4
one_component,4,4
one_device,4,3
one_entity,4,4
one_episode,4,4
one_medication,4,4
one_nqf,4,4
one_oasis,4,3
one_office,4,3
one_pac,4,4
one_point,4,4
one_primary,4,4
one_public,4,3
one_relatively,4,3
one_three,4,4
one_time_permanent_budget,4,2
one_unique,4,4
oneself,4,4
ongoing_access,4,3
ongoing_health,4,4
ongoing_medical,4,3
ongoing_qapi,4,3
online_assessment_management_service,4,3
online_participation,4,2
oophorectomy,4,4
opendoorforums,4,4
operate_multiple,4,3
operate_nursing,4,3
operate_pace,4,3
operated_michigan,4,4
operated_part,4,4
operating_ratio,4,2
operation's,4,3
operation_department,4,4
operation_history,4,4
operation_including,4,4
operational_approach,4,3
operations_ensure,4,4
operations_medical,4,4
operations_nontransport,4,2
operative_periods,4,4
operator_governing,4,2
opioid_antagonists,4,3
opioid_pharmacotherapy,4,3
opioid_prescriptions_least_cumulative,4,3
opioid_substitution,4,4
opioids_opioid,4,2
opioids_pain,4,2
opo_conduct,4,2
opportunity_apply,4,4
opportunity_clarify,4,4
opportunity_consult,4,4
opportunity_present,4,4
opportunity_use,4,3
opposed_changes,4,4
opposed_proposed,4,3
opps_asc_payment_rates,4,3
opps_assigned,4,4
opps_comprehensive,4,3
opps_effective,4,4
opps_expect,4,4
opps_furnished,4,4
opps_methodology,4,4
opps_relies,4,4
opps_rulemaking,4,3
opps_rules,4,4
opps_since,4,4
opps_spending,4,3
opps_wraparound,4,4
opted_of,4,4
optician,4,4
optimum,4,4
option_based,4,4
option_eps,4,4
option_however,4,4
option_medicaid,4,3
option_medicare,4,3
option_one,4,4
option_receive,4,3
option_require,4,4
optional_eligible,4,3
options_improve_health_disparities,4,4
options_medicaid,4,4
options_providers,4,4
options_states,4,4
optometric,4,4
oral_complaints,4,4
oral_examination,4,4
oral_fda,4,2
oral_medication,4,4
oral_otp,4,3
oral_presentation,4,2
oral_signing,4,3
orangebook,4,2
orbit_ear,4,2
orchiopexy,4,2
order_advanced,4,4
order_appear,4,2
order_applicable,4,4
order_decide,4,4
order_effectuate,4,4
order_entry,4,4
order_ep,4,4
order_establish_home_health,4,3
order_executive,4,3
order_follow,4,4
order_fulfill,4,4
order_improving_regulation_regulatory,4,4
order_laboratory,4,4
order_move,4,4
order_notice,4,4
order_permit,4,4
order_person,4,4
order_report,4,4
order_sets,4,3
order_subsection,4,2
order_written,4,3
ordered_authorized,4,3
ordered_day,4,2
ordered_delivered,4,4
ordered_section,4,3
ordered_undergo,4,4
ordering_home,4,4
orderly_transfer,4,4
orders_direct_agencies_assess,4,4
orders_directly_entered_licensed,4,2
orders_ehr,4,3
orders_hospital,4,4
orders_may,4,4
orders_order,4,4
orders_prescriptions,4,4
orders_use,4,3
ordinance_resolution,4,2
ordinarily_self,4,4
ordinary_construction,4,4
organ_failure,4,3
organization's_monthly,4,2
organization_administration,4,4
organization_can,4,4
organization_demonstrated,4,2
organization_designated,4,3
organization_develop,4,4
organization_document,4,3
organization_means,4,4
organization_meet,4,3
organization_part,4,4
organization_person,4,3
organization_provide,4,4
organization_qio,4,3
organization_receives,4,3
organization_representing,4,4
organization_staff,4,4
organization_standards,4,4
organization_system,4,4
organization_whether,4,4
organizations_believe,4,4
organizations_cmhcs,4,4
organizations_eligible,4,4
organizations_however,4,4
organizations_icos,4,4
organizations_include,4,4
organizations_maintain,4,3
organizations_operating,4,2
organizations_participating,4,3
organizations_providing,4,4
organizations_review,4,4
organizations_state,4,4
organizers,4,4
organs_transplanted,4,3
oriented_approach,4,4
original_methodology,4,2
original_plan,4,4
original_rug,4,2
original_signed,4,4
original_written,4,3
originals,4,4
orleans,4,2
orosc_treatment,4,4
orphan,4,4
orthodontist,4,4
orthotic_devices,4,3
osborne,4,2
osmolar_contrast,4,2
osseointegrated,4,3
ostensibly,4,4
osteopath,4,4
osteopathic_physician,4,2
ot_slp,4,3
others_appropriate,4,4
others_emergency,4,3
others_harm,4,4
others_including,4,3
others_well,4,4
otherwise_authorized_engage_health,4,4
otherwise_complies,4,3
otherwise_compromised,4,3
otherwise_enrolled,4,3
otherwise_exempt,4,3
otherwise_obtain,4,3
otherwise_occur,4,4
otherwise_packaged,4,4
otherwise_packaged_item_pass,4,2
otherwise_provided_subdivision_e,4,4
otherwise_receive,4,4
otherwise_reported,4,4
otherwise_restricted,4,4
otherwise_specifically,4,3
otherwise_stated,4,4
otherwise_unable,4,4
otp_meets,4,4
otps_bill,4,4
outages,4,3
outcome_appropriate,4,2
outcome_patients,4,4
outcomes_among,4,4
outcomes_beneficiary,4,4
outdated_clinical,4,4
outer,4,2
outflow_of,4,4
outflow_tract,4,2
outlier_eligibility,4,4
outlier_observations,4,3
outlier_payments_percent_of,4,3
outlier_payments_projected_equal,4,3
outlined_cy,4,4
outlined_following_benefits_of,4,2
outlined_medicare,4,4
outlined_plan,4,4
outpatient_encounters,4,3
outpatient_level,4,4
outpatient_mental_health_services,4,4
outpatient_programs,4,4
outside_network,4,4
outside_organization,4,4
outsourcing,4,4
overall_financial,4,4
overall_hospitals,4,3
overall_limit,4,4
overall_magnitude,4,4
overall_mips,4,3
overall_percentage,4,3
overall_procedure,4,4
overall_regulatory,4,4
overburdening,4,4
overseas,4,4
overstate_costs,4,4
overstates,4,4
overt,4,4
overview.html,4,4
overview_section,4,4
owned_affiliated,4,3
owned_entity,4,2
owned_maintained,4,3
owned_nursing,4,4
owner_administrator_employee_representative,4,3
owner_person,4,4
ownership_changes,4,4
ownership_exception,4,2
owner’s,4,3
oxygenation_continuous,4,2
ozminkowski,4,2
p.j,4,4
p_e,4,4
p_percent,4,4
p_r_s_t,4,4
pa_amended,4,4
pa_mcl_section_of,4,4
pa_mdhhs,4,4
pa_refer,4,4
pac_ltc,4,4
pace_idt,4,4
pace_interim,4,2
pace_interim_final_rule,4,3
pace_providers,4,3
pace_statute,4,4
pacemaker_implantable,4,4
pacemaker_pulse,4,2
pacemaker_transvenous,4,2
pacing_recording,4,2
package_add,4,4
packaged_assigned_status_indicator,4,4
packaged_drug,4,3
packed,4,2
packets,4,3
packing,4,3
paclitaxel,4,2
page_description,4,4
pager,4,4
pagers,4,4
pahp_conduct,4,4
pahp_enrollees,4,4
pahp_standards,4,3
pahps_hr,4,3
pahps_nemt,4,2
pahps_provide,4,4
paid_administrative,4,3
paid_another,4,4
paid_behalf,4,4
paid_composite_apc_addendum,4,4
paid_comprehensive,4,4
paid_ffs,4,4
paid_medicare_part_b,4,4
paid_originating,4,4
paid_outpatient,4,3
paid_php,4,3
paid_pihp,4,4
paid_provider,4,4
paid_reasonable,4,4
paid_risk,4,4
paid_tefra,4,4
paid_transitional_payment_method,4,3
pain_absence,4,4
pain_medications,4,4
paints,4,3
palatable,4,4
pamoate,4,2
pandemic_allow,4,4
pandemic_defined,4,3
pandemic_example,4,4
pandemics,4,4
panel_also,4,4
panel_european_pressure_ulcer,4,2
panel_held,4,4
panel_may,4,2
panel_meetings,4,3
panel_recommendations,4,4
papanicolaou,4,4
papds,4,2
paper_attachments,4,4
paper_evidence,4,4
paper_format,4,4
paraffin,4,4
paragraph_additions,4,3
paragraph_address,4,2
paragraph_b_removing_phrase,4,3
paragraph_heading,4,4
paragraph_iii,4,3
paragraph_k,4,4
paragraph_mco,4,4
paragraph_redesignated,4,4
paragraph_reference,4,4
paragraph_revise,4,4
paragraph_set,4,3
paragraph_specified,4,4
paragraph_take,4,4
paragraphs_g,4,4
paragraphs_h,4,4
paragraphs_ii_of,4,3
paragraphs_iii_of_section,4,3
parameters_refer,4,4
paraphernalia,4,4
paravertebral,4,4
parent_family,4,4
parent_organization's,4,2
parent_parent,4,4
parent_spouse,4,4
parent_stepparent,4,4
parenthesis,4,3
parish,4,3
parity_standards,4,4
park_quincy,4,3
parsimonious,4,3
part_adding,4,4
part_aged_family_planning,4,4
part_applies,4,4
part_b_part_d,4,4
part_column,4,4
part_conduct,4,4
part_director,4,4
part_granted,4,3
part_health_facilities_health,4,4
part_licensee,4,4
part_occupational,4,4
part_of_article_of,4,4
part_of_comprehensive_review,4,4
part_of_mvp_development,4,2
part_of_ongoing_quality,4,4
part_of_technical_updates,4,4
part_passes,4,2
part_ptas_otas,4,3
part_sections,4,4
part_shared,4,4
partial_quarter,4,3
participant's_medicare,4,4
participant_enrolled,4,3
participant_enrollment,4,4
participant_meet,4,4
participant_population,4,3
participant_voluntarily,4,4
participants_believe,4,3
participants_however,4,4
participants_indicated,4,2
participants_medicare,4,4
participants_qps,4,4
participants_require,4,4
participants_required,4,4
participants_staff,4,4
participate_benefit,4,4
participate_bundled,4,4
participate_cahps,4,3
participate_complete,4,4
participate_either,4,4
participate_mips_group_must,4,3
participate_partial,4,4
participate_self,4,4
participate_successfully,4,4
participated_medicaid,4,2
participated_program,4,2
participating_asc,4,2
participating_cahs,4,3
participating_cms,4,4
participating_entities,4,3
participating_mips_apms,4,3
participating_models,4,4
participating_pioneer,4,2
participation_ascqr,4,3
participation_effective,4,4
participation_group,4,3
participation_new,4,2
participation_payer_advanced_apms,4,3
participation_qcdr,4,4
participation_review,4,4
participation_self,4,4
participation_state,4,3
participation_title,4,4
participation_two,4,4
participation_year,4,4
participatory,4,4
particles,4,2
particular_concern,4,4
particular_condition,4,4
particular_conditions,4,4
particular_cost,4,4
particular_individual,4,4
particular_person,4,4
particular_physician,4,4
particular_population,4,4
particular_procedure,4,4
particular_providers,4,4
particular_risk,4,3
particular_type,4,4
particularly_cases,4,4
parties_approve,4,4
parties_responsible,4,4
partnership_measure_applications_partnership.aspx,4,4
parts_covered,4,4
party_payer,4,4
party_vendor,4,4
pass_application,4,4
pass_basis,4,4
pass_category,4,3
passports,4,2
pathway_transformative,4,2
patient's_activity,4,3
patient's_choice,4,4
patient's_hospital,4,2
patient's_individualized,4,4
patient's_likely,4,3
patient's_necessary,4,2
patient's_next,4,3
patient's_return,4,4
patient's_underlying,4,4
patient's_updated,4,4
patient's_welfare,4,3
patient_ability,4,4
patient_acute,4,3
patient_assessment_instruments_ltch,4,3
patient_beneficiary_identified,4,3
patient_choice,4,4
patient_developed,4,4
patient_disease,4,4
patient_electronic,4,4
patient_hiv,4,3
patient_indicates,4,4
patient_instructions,4,4
patient_legal,4,4
patient_minor,4,4
patient_named,4,4
patient_protections,4,4
patient_referrals,4,3
patient_refuses,4,4
patient_regardless,4,4
patient_released,4,4
patient_representatives,4,4
patient_resident_entitled_information,4,2
patient_residing,4,3
patient_responses,4,3
patient_subgroups,4,3
patient_third,4,3
patient_transport,4,4
patient_uncompensated,4,4
patient_undergo,4,4
patient_unstable,4,4
patient_written,4,4
patients_advance,4,4
patients_already,4,4
patients_cancer,4,4
patients_choose,4,4
patients_cognitive,4,2
patients_communities,4,4
patients_consistent,4,4
patients_dementia,4,4
patients_determine,4,4
patients_discharge,4,4
patients_eligible_medicaid,4,3
patients_emergency,4,4
patients_engaged,4,4
patients_example,4,4
patients_experience,4,4
patients_experiencing,4,3
patients_exposure,4,3
patients_first,4,4
patients_greater,4,4
patients_informed,4,4
patients_initiative,4,4
patients_meaningful,4,4
patients_median,4,4
patients_medicare_beneficiaries,4,4
patients_medication,4,4
patients_needed,4,4
patients_needs,4,3
patients_ongoing,4,2
patients_outcome,4,4
patients_particular,4,4
patients_potential,4,4
patients_practitioners,4,4
patients_prefer,4,4
patients_prescribed,4,3
patients_present,4,4
patients_principal,4,2
patients_r,4,2
patients_randomized,4,3
patients_relapsed,4,2
patients_severity,4,2
patients_significant,4,4
patients_take,4,4
patients_timely,4,4
patients_transplant,4,4
patients_two,4,4
patients_united,4,3
patients_view,4,4
patients_years_of_age,4,3
pattee,4,2
patterns_observed,4,4
paula,4,4
pay_appropriate,4,4
pay_assessment,4,4
pay_drugs,4,4
pay_nonpass,4,4
pay_nurse,4,4
pay_one,4,4
pay_percent,4,4
pay_physicians,4,4
pay_premiums,4,4
payers_extent,4,3
payers_including,4,4
paying_single,4,4
payment_acquisition,4,4
payment_adjustment_eligible_professional,4,4
payment_adjustment_ep,4,4
payment_adjustment_methodology_fy,4,3
payment_adjustment_of_percent,4,4
payment_adjustment_year_applies,4,2
payment_amount_patient_count,4,4
payment_amounts_various_severity,4,4
payment_benefits_plan,4,3
payment_brachytherapy,4,2
payment_classifications,4,4
payment_clinic,4,2
payment_composite,4,3
payment_cycle,4,4
payment_determination_data_collection,4,3
payment_diagnostic,4,4
payment_disbursements,4,3
payment_discrete,4,4
payment_due,4,4
payment_eligible_home,4,3
payment_hh_pps,4,4
payment_implications,4,4
payment_inclusive,4,4
payment_initiatives,4,3
payment_localities,4,2
payment_methodology_implantable_biologicals,4,4
payment_monthly,4,4
payment_of_drugs,4,4
payment_otherwise,4,4
payment_part_b,4,4
payment_plus,4,3
payment_professional_services,4,4
payment_program_final_rule,4,4
payment_qualifying,4,3
payment_qualifying_ma_organizations,4,2
payment_rate_reasonably_attributed,4,4
payment_rate_site_neutral,4,3
payment_reconciliations,4,4
payment_reviews,4,4
payment_standardized_risk,4,4
payment_teaching,4,3
payment_third,4,4
payment_tin,4,3
payment_update_hospital_must,4,3
payment_year_eligible_hospital,4,2
payment_year_ep_first,4,2
payment_year_points_mips,4,2
payments_accurately,4,4
payments_additional,4,4
payments_allocated,4,4
payments_asp,4,3
payments_authorized,4,4
payments_cahs,4,4
payments_consistent,4,4
payments_determine,4,4
payments_direct,4,4
payments_discharge,4,4
payments_drugs,4,4
payments_dsh,4,4
payments_excess_readmissions_aggregate,4,4
payments_excluded,4,4
payments_explained,4,4
payments_ffs,4,3
payments_fiscal_year,4,4
payments_initial,4,3
payments_low,4,4
payments_network,4,3
payments_obtained,4,4
payments_outliers,4,3
payments_participating,4,4
payments_pass,4,4
payments_reflect,4,4
payments_resulting,4,3
payments_resulting_application_of,4,4
payments_set,4,4
payments_sso,4,3
payments_tied,4,3
payments_transitional,4,4
payor_rate,4,4
payroll_tax,4,4
pays_national,4,4
pays_separately,4,4
pa’s,4,2
pbip,4,2
pc_tc,4,4
pc_updates,4,3
pccm's,4,3
pccm_must,4,3
pccm_pccm,4,4
pdac,4,4
pdgm_case_mix_adjustment,4,3
pdgm_change,4,3
pdgm_periods_of_care,4,4
pdn_beneficiary,4,4
pe_allocation,4,4
pe_allocators,4,4
pe_costs_current_year,4,4
pe_refinements,4,4
pe_subcommittee,4,2
pe_values,4,3
peac,4,4
peak_flow,4,2
pedals,4,4
pediatric_populations,4,4
pediatric_specialty,4,4
pediatrics_aap,4,4
pedorthic,4,2
peer_recovery_recovery_support,4,4
pellets,4,3
pelvic_region,4,2
penalizes,4,3
penalties_imposed,4,4
pending_submit,4,4
people_intellectual,4,4
people_live,4,4
people_mental,4,4
peps,4,3
per_advertisement,4,2
per_cah,4,3
per_day_beneficiary,4,3
per_entity,4,4
per_ep,4,4
per_family,4,4
per_grams,4,2
per_incident,4,4
per_member,4,4
per_months,4,3
per_response_hours_total,4,4
per_trip,4,4
perceived_lack,4,4
percent_accounts,4,2
percent_across,4,4
percent_agency_level_outlier,4,4
percent_applied,4,4
percent_column,4,4
percent_compared_fy_capital,4,2
percent_fewer,4,2
percent_fys,4,4
percent_hr,4,2
percent_least,4,3
percent_mfp_adjustment,4,4
percent_occupancy,4,3
percent_of_cost,4,3
percent_of_federal_rate,4,4
percent_of_lesser_of,4,4
percent_of_medication_orders,4,4
percent_of_percent_of,4,3
percent_omb,4,4
percent_refer_readers,4,4
percent_second,4,3
percent_shown,4,4
percent_stated,4,4
percent_teaching,4,3
percent_weights,4,2
percentage_calculated,4,4
percentage_discussed,4,4
percentage_increase_otherwise_applicable,4,3
percentage_update,4,4
percutaneous_approach_average_length,4,2
percutaneous_approach_introduction_of,4,2
percutaneous_without,4,2
perform_acts,4,4
perform_certain,4,4
perform_fewer,4,4
perform_medication,4,3
perform_reviews,4,4
perform_survey,4,3
perform_thorough,4,4
performance_benchmarks,4,3
performance_data_display_physician,4,4
performance_excellence,4,3
performance_improvements,4,3
performance_issues,4,4
performance_of_service,4,4
performance_pathway,4,3
performance_percentile,4,4
performance_period_eligible_clinician,4,3
performance_period_fiscal_year,4,4
performance_period_promoting_interoperability,4,4
performance_requirement,4,2
performance_targets,4,4
performance_year_of_agreement,4,2
performancedata.html,4,2
performances,4,4
performed_alone,4,3
performed_claims,4,4
performed_combination,4,3
performed_determine,4,4
performed_either,4,4
performed_epidural,4,2
performed_following,4,3
performed_initial,4,3
performed_left,4,3
performed_local,4,4
performed_multiple,4,4
performed_ordering,4,3
performed_predominantly,4,4
performed_prior,4,4
performed_qualified,4,4
performed_reported,4,3
performed_results,4,2
performed_supervision,4,3
